"","id_parcelle","code_parcelle","region_biogeo","Soil_Sand_content","Soil_Nitrogen","Soil_Ph_h2o","Soil_Bulk_density","temp_moy_an","temp_range_an","precip_an","xPCA_pays","ShannonCultureTOT","Bordure_Adj_BandeHerbeuse","Bordure_Adj_Zone_humide","Bordure_Adj_Prairie","Bordure_Adj_Autres","Bordure_Adj_HaieBois","Bordure_Adj_BatiRoute","Bordure_Adj_Culture","clust"
"294","298","50086CA5001","BPN",0.491196920467339,1.48501450216519,-2.24887455570727,-1.32700177602053,-0.323309540405983,-2.86993371524792,0.61652185971692,-0.484924104731458,-0.339373487940944,-0.428789860500927,-0.469213923698181,0.38428543799849,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"1"
"295","299","AQ032","ZSO",0.926470369901552,1.82589496584994,-2.01099712624527,-2.69983278221305,1.54792839010686,0.227112217894079,0.994799963902325,-0.299420929109136,-0.833101502159772,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,-1.27958338998963,-0.991638620225772,"1"
"296","300","LR_S_30_1","ZM",-1.14235873093871,-1.07708704746536,1.3192868862227,1.02892300469182,1.41887749834736,0.824133120668441,1.44873368892481,-0.508272222052265,1.20132015921508,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"297","301","AQ006","ZSO",0.240274579028793,0.726280566866871,0.0109610241817078,0.542563554225969,0.902673931309331,0.264426024317477,-0.3367389628303,-0.98740436031624,0.0519053867938368,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"2"
"298","302","AQ012","ZSO",0.465592599912385,-1.03310247150604,-1.53524226732128,-3.8346714999667,1.2253011607081,0.339053637164272,2.1901587731282,-0.220048103694042,0.297365266275306,-0.457121963948044,-0.469213923698181,1.573332974449,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"1"
"299","303","PACA06","ZM",-0.481767260620901,-0.0984302323704286,1.0814094567607,-0.268035529883785,2.38675918654366,0.227112217894079,-0.0341164794819759,-1.73875775641817,-1.95770178299767,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"2"
"300","304","PACA04","ZM",2.15035689242834,-1.63789039094672,0.486715883105703,0.380443737404018,2.32223374066391,0.301739830740875,-0.0719442899005163,-1.33677815105346,-2.6669756033464,-0.457121963948044,1.90341497349262,-0.399567779875448,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"2"
"301","305","AQ021","ZSO",0.127615568586997,-1.09907933544502,1.55716431568469,1.67740227197962,0.902673931309331,0.413681250011067,0.503038428461299,0.446544955190324,0.922470473486764,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"302","306","AQ020","ZSO",0.742119261905885,-0.934137175597559,1.0814094567607,1.02892300469182,0.902673931309331,0.413681250011067,0.412251683456802,0.455725854143857,1.22787984433075,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"303","307","MAIAGU2","MA",1.40783159633468,0.605322982978734,-1.29736483785928,-1.88923369810329,-0.387834986285737,-2.34754042532035,-0.223255531574678,-0.414681619309978,-0.0157790796016609,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"1"
"304","308","AQ029","ZSO",-0.312778744958207,-1.17605234337383,-1.53524226732128,-2.37559314856915,1.61245383598662,0.264426024317477,1.78918398269167,0.212153542634758,0.0544242121757704,0.573327487242403,1.90341497349262,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"1"
"305","309","AQ030","ZSO",3.34863909440017,-1.15406005539417,-1.41630355259028,-2.69983278221305,1.28982660658785,-0.817674361961053,2.31120776646753,0.426082976938528,-1.71556291321592,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,-1.27958338998963,-0.991638620225772,"1"
"306","310","12ENICA52002","ZNE",-0.40495429895604,-0.395326120095857,-1.77311969678328,1.02892300469182,-0.904038553323764,0.488308862857863,0.61652185971692,0.15612446378664,-0.996903170311453,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"3"
"307","311","AQ031","ZSO",-0.256449239737309,-0.857164167668744,-1.41630355259028,-2.2134733317472,1.61245383598662,-0.220653459186692,3.18881296817767,-0.360863357592287,-1.56703760247773,-0.457121963948044,1.90341497349262,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"1"
"308","312","50086CA5002","MA",-0.33838306551316,3.23340139654826,-1.41630355259028,-2.2134733317472,-0.323309540405983,-2.75799229597773,0.677046356386585,-0.475877882827125,-0.642947415702436,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"1"
"309","313","AQ005","ZSO",0.547526425688237,1.13313789449061,-0.345855120011289,0.70468337104792,0.838148485429577,0.264426024317477,0.41981724554051,-1.0193006105244,0.252292310227621,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"2"
"310","314","AQ004","ZSO",-0.251328375626318,1.82589496584994,-0.345855120011289,-0.268035529883785,0.838148485429577,0.37636744358767,0.0566702655225212,-1.14581699409064,-2.30030738431747,-0.457121963948044,-0.469213923698181,1.573332974449,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"1"
"311","315","ENI_Limousin_08","MC",1.71508344299413,-0.197395528278905,-0.702671264204285,-0.105915713061834,-0.64593676980475,0.227112217894079,1.6303071789338,-0.0741537643510628,-0.744614378792578,-0.457121963948044,1.90341497349262,3.54623372877345,-0.163615054934373,1.4228367937674,0.78004633083452,-0.991638620225772,"1"
