"","id_parc_an","id_parcelle","annee","forbs_100","graminoid_100","annual_100","perennial_100","indigenous_100","neophytes_100","rich_sp","shannon","invsimp","simpson","nat_val_100","agrotolerant_100","messicole_100","not_messicole_100","seed_prone_100","other_seeds_100","weeds_100","not_weeds_100"
"577","AL008_2015",465,2015,49.1228070175439,50.8771929824561,68.4210526315789,31.5789473684211,100,0,17,0.633813748027795,1.50495148820554,0.335526754292677,26.3157894736842,73.6842105263158,0,100,73.6842105263158,26.3157894736842,59.6491228070175,40.3508771929825
"578","AL008_2016",465,2016,53.7313432835821,46.2686567164179,52.2388059701493,47.7611940298507,95.5223880597015,4.47761194029851,19,0.65975421862309,1.51658518011526,0.340623914098908,44.7761194029851,55.2238805970149,0,100,71.6417910447761,28.3582089552239,47.7611940298507,52.2388059701493
"579","AL008_2017",465,2017,48.9795918367347,51.0204081632653,51.0204081632653,48.9795918367347,95.9183673469388,4.08163265306122,13,0.609308082626962,1.49502259000821,0.331113786050212,42.8571428571429,57.1428571428571,0,100,77.5510204081633,22.4489795918367,26.530612244898,73.469387755102
"580","AL008_2018",465,2018,52.7777777777778,47.2222222222222,69.4444444444444,30.5555555555556,97.2222222222222,2.77777777777778,11,0.577832462931865,1.47952898394435,0.324109219317861,25,75,0,100,80.5555555555556,19.4444444444444,33.3333333333333,66.6666666666667
"581","AL009_2013",506,2013,100,0,46.4285714285714,53.5714285714286,92.8571428571429,7.14285714285714,17,0.648247056888743,1.53894903170238,0.350205900650391,71.4285714285714,28.5714285714286,0,100,3.57142857142857,96.4285714285714,23.2142857142857,76.7857142857143
"582","AL009_2014",506,2014,76.3157894736842,23.6842105263158,7.89473684210526,92.1052631578947,100,0,11,0.599855824691249,1.51730883389604,0.34093839193418,78.9473684210526,21.0526315789474,0,100,23.6842105263158,76.3157894736842,2.63157894736842,97.3684210526316
"583","AL009_2015",506,2015,58.3333333333333,41.6666666666667,8.33333333333333,91.6666666666667,100,0,7,0.563214900262302,1.50055242449368,0.333578764942238,91.6666666666667,8.33333333333333,0,100,50,50,0,100
"584","AL009_2016",506,2016,73.6842105263158,26.3157894736842,7.89473684210526,92.1052631578947,94.7368421052632,5.26315789473684,10,0.59842545258512,1.51684251602919,0.340735778808594,68.4210526315789,31.5789473684211,0,100,28.9473684210526,71.0526315789474,23.6842105263158,76.3157894736842
"585","AL009_2017",506,2017,68.75,31.25,27.0833333333333,72.9166666666667,93.75,6.25,15,0.627703019937174,1.5284748944353,0.345753074753999,85.4166666666667,14.5833333333333,0,100,33.3333333333333,66.6666666666667,6.25,93.75
"586","AL009_2018",506,2018,76.5957446808511,23.4042553191489,6.38297872340426,93.6170212765958,100,0,12,0.620244163019593,1.52702717375359,0.345132806286678,55.3191489361702,44.6808510638298,0,100,27.6595744680851,72.3404255319149,19.1489361702128,80.8510638297872
"587","AL010_2013",509,2013,73.0769230769231,26.9230769230769,5.12820512820513,94.8717948717949,100,0,23,0.706941182615744,1.56783725663733,0.362178698224852,87.3239436619718,12.6760563380282,0,100,26.9230769230769,73.0769230769231,15.3846153846154,84.6153846153846
"588","AL010_2014",509,2014,61.4583333333333,38.5416666666667,9.375,90.625,100,0,32,0.754697551118312,1.58930912900999,0.370795786831655,88.8888888888889,11.1111111111111,0,100,39.5833333333333,60.4166666666667,18.75,81.25
"589","AL010_2015",509,2015,55.1282051282051,44.8717948717949,3.84615384615385,96.1538461538462,100,0,22,0.704137740450307,1.56730223886298,0.361960970128223,94.3661971830986,5.63380281690141,0,100,47.4358974358974,52.5641025641026,NA,NA
"590","AL010_2016",509,2016,53.9473684210526,46.0526315789474,6.57894736842105,93.4210526315789,98.6842105263158,1.31578947368421,26,0.705586610672226,1.56467682230865,0.360890385961925,90.1408450704225,9.85915492957746,0,100,46.0526315789474,53.9473684210526,11.8421052631579,88.1578947368421
"591","AL010_2017",509,2017,63.8297872340426,36.1702127659575,13.8297872340426,86.1702127659574,100,0,28,0.745797046889821,1.5860707479422,0.369511100751704,89.6551724137931,10.3448275862069,0,100,38.2978723404255,61.7021276595745,13.8297872340426,86.1702127659574
"592","AL010_2018",509,2018,60.8108108108108,39.1891891891892,17.5675675675676,82.4324324324324,100,0,26,0.700520874231731,1.56176619080961,0.359699290531057,88.4057971014493,11.5942028985507,0,100,41.8918918918919,58.1081081081081,14.8648648648649,85.1351351351351
"593","AL011_2013",457,2013,63.8297872340426,36.1702127659575,53.1914893617021,46.8085106382979,100,0,17,0.609822942622074,1.48673021806181,0.327383012834931,27.6595744680851,72.3404255319149,2.12765957446809,97.8723404255319,55.3191489361702,44.6808510638298,55.3191489361702,44.6808510638298
"594","AL011_2014",457,2014,58.1395348837209,41.8604651162791,27.906976744186,72.0930232558139,83.7209302325581,16.2790697674419,12,0.589832779236001,1.48174555466674,0.325120296902185,65.1162790697674,34.8837209302326,0,100,44.1860465116279,55.8139534883721,27.906976744186,72.0930232558139
"595","AL011_2015",457,2015,40,60,0,100,100,0,8,0.54532548471578,1.4604531637914,0.315281020444397,96,4,0,100,64,36,8,92
"596","AL011_2016",457,2016,61.5384615384615,38.4615384615385,0,100,100,0,7,0.544710205587817,1.46139222333533,0.315721006289671,76.9230769230769,23.0769230769231,0,100,38.4615384615385,61.5384615384615,15.3846153846154,84.6153846153846
"597","AL011_2017",457,2017,42.8571428571429,57.1428571428571,31.4285714285714,68.5714285714286,100,0,7,0.56510652646742,1.47168842220432,0.320508346119772,68.5714285714286,31.4285714285714,0,100,57.1428571428571,42.8571428571429,2.85714285714286,97.1428571428571
"598","AL011_2018",457,2018,68.75,31.25,3.125,96.875,96.875,3.125,9,0.561725577768946,1.4679888662613,0.318795923468536,93.1034482758621,6.89655172413793,0,100,37.5,62.5,12.5,87.5
"599","AL012_2013",294,2013,76.5217391304348,23.4782608695652,53.0434782608696,46.9565217391304,93.9130434782609,6.08695652173913,35,0.709961515288201,1.41720441225997,0.294385487831405,55.7522123893805,44.2477876106195,0,100,37.3913043478261,62.6086956521739,36.5217391304348,63.4782608695652
"600","AL012_2014",294,2014,74.025974025974,25.974025974026,6.49350649350649,93.5064935064935,98.7012987012987,1.2987012987013,27,0.608002169436994,1.37297679186539,0.271655569180192,78.2608695652174,21.7391304347826,0,100,28.5714285714286,71.4285714285714,20.7792207792208,79.2207792207792
"601","AL012_2015",294,2015,58,42,2,98,100,0,17,0.529001564873397,1.34193985714124,0.254810120827382,97.7272727272727,2.27272727272727,0,100,50,50,18,82
"602","AL012_2016",294,2016,67.4418604651163,32.5581395348837,11.6279069767442,88.3720930232558,93.0232558139535,6.97674418604651,15,0.507462064881026,1.33382856550905,0.250278464670342,85.2941176470588,14.7058823529412,0,100,34.8837209302326,65.1162790697674,13.953488372093,86.046511627907
"603","AL012_2017",294,2017,73.3333333333333,26.6666666666667,10,90,100,0,18,0.554243919677228,1.35296623457389,0.260883254551473,96,4,0,100,31.6666666666667,68.3333333333333,11.6666666666667,88.3333333333333
"604","AL012_2018",294,2018,75.5102040816327,24.4897959183673,14.2857142857143,85.7142857142857,100,0,20,0.528941120765384,1.3403131881964,0.253905722329231,87.5,12.5,0,100,32.6530612244898,67.3469387755102,16.3265306122449,83.6734693877551
"605","AL013_2013",515,2013,64.6464646464647,35.3535353535354,16.1616161616162,83.8383838383838,100,0,28,0.765109185912032,1.60067091789767,0.375261967454617,63.6363636363636,36.3636363636364,2.02020202020202,97.979797979798,36.3636363636364,63.6363636363636,23.2323232323232,76.7676767676768
"606","AL013_2014",515,2014,60,40,5.88235294117647,94.1176470588235,98.8235294117647,1.17647058823529,30,0.735700525109895,1.58463855804994,0.368941267445492,78.8235294117647,21.1764705882353,0,100,41.1764705882353,58.8235294117647,15.2941176470588,84.7058823529412
"607","AL013_2015",515,2015,54.7169811320755,45.2830188679245,5.66037735849057,94.3396226415094,100,0,21,0.651197580707129,1.54357243979956,0.352152206002166,75.4716981132076,24.5283018867925,0,100,49.0566037735849,50.9433962264151,26.4150943396226,73.5849056603774
"608","AL013_2016",515,2016,73.4375,26.5625,31.25,68.75,89.0625,10.9375,27,0.680856705432897,1.55647281629636,0.357521705788923,51.5625,48.4375,1.5625,98.4375,40.625,59.375,39.0625,60.9375
"609","AL013_2017",515,2017,56.7567567567568,43.2432432432432,24.3243243243243,75.6756756756757,91.8918918918919,8.10810810810811,20,0.695742285241554,1.56698314426819,0.361831042243268,67.5675675675676,32.4324324324324,0,100,47.2972972972973,52.7027027027027,31.0810810810811,68.9189189189189
"610","AL014_2013",514,2013,67.1052631578947,32.8947368421053,28.9473684210526,71.0526315789474,97.3684210526316,2.63157894736842,23,0.702190278504308,1.56957794309952,0.362886052013922,78.9473684210526,21.0526315789474,0,100,40.7894736842105,59.2105263157895,22.3684210526316,77.6315789473684
"611","AL014_2014",514,2014,62.5,37.5,17.8571428571429,82.1428571428571,100,0,24,0.78260727108038,1.61289874672658,0.379998278236915,83.9285714285714,16.0714285714286,0,100,41.9642857142857,58.0357142857143,2.67857142857143,97.3214285714286
"612","AL014_2015",514,2015,66.6666666666667,33.3333333333333,35.2380952380952,64.7619047619048,100,0,27,0.769989326820353,1.60411755403122,0.376604290946786,71.4285714285714,28.5714285714286,0,100,40.9523809523809,59.0476190476191,NA,NA
"613","AL014_2016",514,2016,55.1020408163265,44.8979591836735,2.04081632653061,97.9591836734694,100,0,18,0.636005856895831,1.5365393656085,0.349186866029963,81.6326530612245,18.3673469387755,0,100,53.0612244897959,46.9387755102041,NA,NA
"614","AL014_2017",514,2017,69.0647482014388,30.9352517985612,38.1294964028777,61.8705035971223,99.2805755395683,0.719424460431655,36,0.85102623077409,1.64510242285056,0.392135112008865,69.7841726618705,30.2158273381295,0,100,37.410071942446,62.589928057554,13.6690647482014,86.3309352517986
"615","AL014_2018",514,2018,63.7362637362637,36.2637362637363,29.6703296703297,70.3296703296703,98.9010989010989,1.0989010989011,27,0.739228837743163,1.58636110112609,0.369626499735688,75.8241758241758,24.1758241758242,0,100,40.6593406593407,59.3406593406593,9.89010989010989,90.1098901098901
"616","AL015_2013",458,2013,77.8846153846154,22.1153846153846,3.84615384615385,96.1538461538462,100,0,24,0.741135526034107,1.55549411841707,0.357117466302196,70.1923076923077,29.8076923076923,0,100,24.0384615384615,75.9615384615385,27.8846153846154,72.1153846153846
"617","AL015_2014",458,2014,63.4615384615385,36.5384615384615,17.3076923076923,82.6923076923077,100,0,27,0.752169125329313,1.55530471501056,0.357039176729293,74.0384615384615,25.9615384615385,0,100,39.4230769230769,60.5769230769231,24.0384615384615,75.9615384615385
"618","AL015_2015",458,2015,64.4444444444444,35.5555555555556,3.33333333333333,96.6666666666667,100,0,24,0.713061639147503,1.5381959819387,0.349887782999128,80,20,0,100,38.8888888888889,61.1111111111111,21.1111111111111,78.8888888888889
"619","AL015_2016",458,2016,56.7164179104478,43.2835820895522,0,100,100,0,17,0.654152209618961,1.51052942730162,0.337980457761503,89.5522388059701,10.4477611940298,0,100,44.7761194029851,55.2238805970149,NA,NA
"620","AL015_2017",458,2017,67.2897196261682,32.7102803738318,22.4299065420561,77.5700934579439,100,0,34,0.766702184027851,1.55817003851763,0.358221519294934,71.9626168224299,28.0373831775701,2.80373831775701,97.196261682243,36.4485981308411,63.5514018691589,27.1028037383178,72.8971962616822
"621","AL015_2018",458,2018,69.0721649484536,30.9278350515464,14.4329896907216,85.5670103092783,100,0,25,0.73171158361824,1.54584113512338,0.353102995334522,72.1649484536082,27.8350515463918,2.06185567010309,97.9381443298969,39.1752577319588,60.8247422680412,23.7113402061856,76.2886597938144
"622","AL016_2013",293,2013,66.2921348314607,33.7078651685393,40.4494382022472,59.5505617977528,98.876404494382,1.12359550561798,36,0.648897136229466,1.38606335799449,0.278532258837784,55.1724137931034,44.8275862068966,0,100,48.314606741573,51.685393258427,50.561797752809,49.438202247191
"623","AL016_2014",293,2014,64,36,24,76,96,4,21,0.533282716098077,1.34117120773147,0.254383039066689,70,30,0,100,40,60,38,62
"624","AL016_2015",293,2015,56,44,41.3333333333333,58.6666666666667,96,4,26,0.603102282418356,1.36954716610727,0.269831646001392,68,32,0,100,52,48,46.6666666666667,53.3333333333333
"625","AL016_2016",293,2016,58.4905660377358,41.5094339622642,39.622641509434,60.377358490566,96.2264150943396,3.77358490566038,19,0.536271563600402,1.34422421839725,0.256076489090245,67.9245283018868,32.0754716981132,0,100,50.9433962264151,49.0566037735849,NA,NA
"626","AL016_2017",293,2017,55.2631578947368,44.7368421052632,39.4736842105263,60.5263157894737,98.6842105263158,1.31578947368421,21,0.594396625961659,1.37028409405456,0.270224324766784,73.6842105263158,26.3157894736842,0,100,50,50,63.1578947368421,36.8421052631579
"627","AL017_2013",462,2013,59.4594594594595,40.5405405405405,22.972972972973,77.027027027027,100,0,20,0.673217578115558,1.52302670980666,0.343412696861407,67.5675675675676,32.4324324324324,0,100,50,50,18.9189189189189,81.0810810810811
"628","AL017_2014",462,2014,61.3333333333333,38.6666666666667,17.3333333333333,82.6666666666667,98.6666666666667,1.33333333333333,21,0.676466847669956,1.52397944140902,0.343823169244703,76,24,1.33333333333333,98.6666666666667,53.3333333333333,46.6666666666667,18.6666666666667,81.3333333333333
"629","AL017_2015",462,2015,14.2857142857143,85.7142857142857,0,100,100,0,9,0.540568823594141,1.46007493174622,0.315103644164331,85.7142857142857,14.2857142857143,0,100,85.7142857142857,14.2857142857143,4.76190476190476,95.2380952380952
"630","AL017_2016",462,2016,51.9480519480519,48.0519480519481,3.8961038961039,96.1038961038961,100,0,14,0.67045585031159,1.52582450420827,0.344616633667916,89.6103896103896,10.3896103896104,0,100,50.6493506493506,49.3506493506493,NA,NA
"631","AL017_2017",462,2017,73.8738738738739,26.1261261261261,37.8378378378378,62.1621621621622,99.0990990990991,0.900900900900901,30,0.766871356138369,1.56641642050695,0.361600155036449,60.9090909090909,39.0909090909091,0.909090909090909,99.0909090909091,40.5405405405405,59.4594594594595,25.2252252252252,74.7747747747748
"632","AL017_2018",462,2018,74.1379310344828,25.8620689655172,5.17241379310345,94.8275862068966,100,0,14,0.629163958391627,1.50283398013811,0.334590504861953,81.0344827586207,18.9655172413793,0,100,34.4827586206897,65.5172413793103,13.7931034482759,86.2068965517241
"633","AL018_2013",146,2013,75,25,34.6153846153846,65.3846153846154,100,0,17,0.407984767753449,1.19998718644532,0.16665776826979,59.6153846153846,40.3846153846154,1.92307692307692,98.0769230769231,40.3846153846154,59.6153846153846,13.4615384615385,86.5384615384615
"634","AL018_2014",146,2014,73.9130434782609,26.0869565217391,10.8695652173913,89.1304347826087,100,0,14,0.387859868566035,1.19339156706279,0.162052064385517,71.7391304347826,28.2608695652174,0,100,28.2608695652174,71.7391304347826,8.69565217391304,91.304347826087
"635","AL018_2015",146,2015,73.1707317073171,26.8292682926829,26.8292682926829,73.1707317073171,100,0,10,0.369226460815373,1.18789663485095,0.158175913070522,60.9756097560976,39.0243902439024,0,100,48.780487804878,51.219512195122,4.8780487804878,95.1219512195122
"636","AL018_2016",146,2016,67.741935483871,32.258064516129,0,100,100,0,8,0.340299122499447,1.17706508668933,0.150429308193441,74.1935483870968,25.8064516129032,0,100,32.258064516129,67.741935483871,16.1290322580645,83.8709677419355
"637","AL018_2017",146,2017,54.5454545454545,45.4545454545455,15.1515151515152,84.8484848484848,100,0,7,0.345110660206253,1.17912152021669,0.151910992332474,66.6666666666667,33.3333333333333,0,100,45.4545454545455,54.5454545454545,15.1515151515152,84.8484848484848
